Product,Year,Quarter,Value,ProcessedTimestamp,filename
Feedstocks,2022,3nd quarter,73.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,3nd quarter,665.7,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,3nd quarter,438.93,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,4th quarter,69.94,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,4th quarter,927.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2022,4th quarter,995.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,1st quarter,98.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,1st quarter,928.04,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,1st quarter,343.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,2nd quarter,59.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,2nd quarter,625.93,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,2nd quarter,672.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,3nd quarter,69.87,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,3nd quarter,1225.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,3nd quarter,676.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,4th quarter,80.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,4th quarter,917.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Feedstocks,2023,4th quarter,520.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],1999,1st quarter,10086.68,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],1999,2nd quarter,10889.88,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],1999,3rd quarter,11828.64,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],1999,4th quarter,12063.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2000,1st quarter,13161.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2000,2nd quarter,13623.23,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2000,3rd quarter,14267.78,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2000,4th quarter,13334.15,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2001,1st quarter,12485.16,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2001,2nd quarter,11532.77,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2001,3rd quarter,14419.66,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2001,4th quarter,15113.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2002,1st quarter,13947.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2002,2nd quarter,17235.98,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2002,3rd quarter,13317.76,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2002,4th quarter,12466.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2003,1st quarter,13604.71,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2003,2nd quarter,12997.09,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2003,3rd quarter,14235.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2003,4th quarter,13340.21,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2004,1st quarter,14963.47,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2004,2nd quarter,15665.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2004,3rd quarter,16439.68,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2004,4th quarter,15447.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2005,1st quarter,13693.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2005,2nd quarter,15796.26,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2005,3rd quarter,15551.58,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2005,4th quarter,13843.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2006,1st quarter,14157.74,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2006,2nd quarter,15490.02,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2006,3rd quarter,15413.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2006,4th quarter,14381.4,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2007,1st quarter,12861.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2007,2nd quarter,13635.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2007,3rd quarter,16288.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2007,4th quarter,14571.74,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2008,1st quarter,14074.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2008,2nd quarter,15615.04,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2008,3rd quarter,16002.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2008,4th quarter,14643.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2009,1st quarter,13303.79,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2009,2nd quarter,13486.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2009,3rd quarter,14630.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2009,4th quarter,13581.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2010,1st quarter,12555.09,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2010,2nd quarter,14734.4,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2010,3rd quarter,13659.78,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2010,4th quarter,14114.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2011,1st quarter,14088.54,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2011,2nd quarter,13887.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2011,3rd quarter,15296.26,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2011,4th quarter,14819.59,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2012,1st quarter,15574.9,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2012,2nd quarter,16203.91,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2012,3rd quarter,15078.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2012,4th quarter,13618.82,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2013,1st quarter,14510.54,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2013,2nd quarter,16344.48,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2013,3rd quarter,15145.4,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2013,4th quarter,12966.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2014,1st quarter,13017.95,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2014,2nd quarter,12481.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2014,3rd quarter,13963.97,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2014,4th quarter,14174.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2015,1st quarter,12037.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2015,2nd quarter,12034.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2015,3rd quarter,12979.05,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2015,4th quarter,13548.09,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2016,1st quarter,11478.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2016,2nd quarter,11846.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2016,3rd quarter,12328.09,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2016,4th quarter,13136.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2017,1st quarter,12476.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2017,2nd quarter,13703.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2017,3rd quarter,13990.96,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2017,4th quarter,13120.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2018,1st quarter,11265.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2018,2nd quarter,13303.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2018,3rd quarter,13696.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2018,4th quarter,14002.36,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2019,1st quarter,12977.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2019,2nd quarter,13055.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2019,3rd quarter,12455.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2019,4th quarter,13060.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2020,1st quarter,11675.15,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2020,2nd quarter,7850.43,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2020,3rd quarter,9821.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2020,4th quarter,10226.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2021,1st quarter,7322.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2021,2nd quarter,10822.61,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2021,3rd quarter,11289.28,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2021,4th quarter,12297.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2022,1st quarter,11891.97,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2022,2nd quarter,11209.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2022,3nd quarter,11961.95,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2022,4th quarter,11535.01,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2023,1st quarter,11858.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2023,2nd quarter,11014.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2023,3nd quarter,11991.17,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Imports [note 4],2023,4th quarter,10771.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],1999,1st quarter,34382.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],1999,2nd quarter,33060.35,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],1999,3rd quarter,34314.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],1999,4th quarter,35341.42,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2000,1st quarter,34217.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2000,2nd quarter,30802.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2000,3rd quarter,30427.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2000,4th quarter,30798.43,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2001,1st quarter,29196.34,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2001,2nd quarter,28340.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2001,3rd quarter,28328.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2001,4th quarter,30813.65,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2002,1st quarter,29652.43,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2002,2nd quarter,29527.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2002,3rd quarter,26481.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2002,4th quarter,30282.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2003,1st quarter,28679.69,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2003,2nd quarter,26025.5,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2003,3rd quarter,24957.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2003,4th quarter,26409.93,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2004,1st quarter,25434.13,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2004,2nd quarter,24345.24,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2004,3rd quarter,22078.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2004,4th quarter,23516.04,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2005,1st quarter,22714.08,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2005,2nd quarter,21989.98,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2005,3rd quarter,19307.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2005,4th quarter,20709.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2006,1st quarter,20878.21,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2006,2nd quarter,19151.3,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2006,3rd quarter,17266.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2006,4th quarter,19282.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2007,1st quarter,19967.65,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2007,2nd quarter,19744.77,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2007,3rd quarter,17398.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2007,4th quarter,19463.94,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2008,1st quarter,18794.86,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2008,2nd quarter,18615.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2008,3rd quarter,16299.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2008,4th quarter,18078.86,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2009,1st quarter,18267.73,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2009,2nd quarter,17976.12,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2009,3rd quarter,14936.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2009,4th quarter,17018.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2010,1st quarter,17197.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2010,2nd quarter,15984.51,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2010,3rd quarter,14184.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2010,4th quarter,15594.96,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2011,1st quarter,14484.67,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2011,2nd quarter,13422.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2011,3rd quarter,11116.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2011,4th quarter,12948.59,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2012,1st quarter,12603.85,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2012,2nd quarter,11811.68,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2012,3rd quarter,9751.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2012,4th quarter,10394.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2013,1st quarter,10718.11,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2013,2nd quarter,10496.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2013,3rd quarter,9218.7,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2013,4th quarter,10667.8,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2014,1st quarter,11163.92,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2014,2nd quarter,10357.87,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2014,3rd quarter,8295.7,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2014,4th quarter,10510.27,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2015,1st quarter,10835.63,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2015,2nd quarter,12141.02,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2015,3rd quarter,10515.01,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2015,4th quarter,12206.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2016,1st quarter,12715.78,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2016,2nd quarter,12209.88,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2016,3rd quarter,11376.66,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2016,4th quarter,11569.76,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2017,1st quarter,12126.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2017,2nd quarter,11961.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2017,3rd quarter,11324.38,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2017,4th quarter,11636.63,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2018,1st quarter,12851.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2018,2nd quarter,13498.96,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2018,3rd quarter,11650.46,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2018,4th quarter,13549.99,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2019,1st quarter,13880.29,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2019,2nd quarter,13159.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2019,3rd quarter,12561.96,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2019,4th quarter,13254.64,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2020,1st quarter,13241.32,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2020,2nd quarter,13024.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2020,3rd quarter,11092.15,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2020,4th quarter,12003.22,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2021,1st quarter,11698.39,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2021,2nd quarter,8883.41,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2021,3rd quarter,10269.05,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2021,4th quarter,10311.62,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2022,1st quarter,10435.31,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2022,2nd quarter,9677.52,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2022,3nd quarter,8622.86,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2022,4th quarter,9301.1,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2023,1st quarter,9215.96,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2023,2nd quarter,8467.26,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2023,3nd quarter,7791.2,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
Indigenous production [note 2],2023,4th quarter,8280.18,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],1999,1st quarter,2351.66,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],1999,2nd quarter,2023.21,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],1999,3rd quarter,2053.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],1999,4th quarter,2409.07,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2000,1st quarter,2401.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2000,2nd quarter,2042.56,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2000,3rd quarter,1888.01,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2000,4th quarter,2030.37,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2001,1st quarter,2168.55,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2001,2nd quarter,2015.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2001,3rd quarter,1922.52,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2001,4th quarter,2185.23,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2002,1st quarter,2191.85,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2002,2nd quarter,2037.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2002,3rd quarter,1947.79,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2002,4th quarter,2337.16,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2003,1st quarter,2340.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2003,2nd quarter,2057.1,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2003,3rd quarter,1854.57,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2003,4th quarter,1986.01,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2004,1st quarter,2119.53,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2004,2nd quarter,2025.84,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2004,3rd quarter,1702.77,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2004,4th quarter,2009.44,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2005,1st quarter,2168.15,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2005,2nd quarter,1918.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2005,3rd quarter,1644.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2005,4th quarter,1810.83,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2006,1st quarter,1850.36,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2006,2nd quarter,1761.33,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2006,3rd quarter,1503.25,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2006,4th quarter,1798.26,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2007,1st quarter,1790.06,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2007,2nd quarter,1600.81,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2007,3rd quarter,1181.45,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2007,4th quarter,1645.75,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
NGLs [note 3],2008,1st quarter,1816.19,2024-04-04 17:18:50,ET_3.1_MAR_24.xlsx
